# from crisprcasdb
# collected by purpurax

"name","crispr count","cas_region count"
CP000948.1,2,1
CP029873.1,1,1
CP088026.1,2,1
CP066194.1,2,1
CP054042.1,2,1
CP025115.1,1,1
CP054020.1,1,1
CP085806.1,2,1
CP076301.1,2,1
CP061975.1,1,1
CP058765.1,2,1
HE964772.2,1,1
CP072046.1,2,1
CP012753.1,2,1
CP085939.1,1,1
LR740758.1,2,1
LT907782.1,1,1
CP026671.1,2,1
CP058332.1,3,1
CP062782.1,2,1
LR134504.1,3,1
CP080091.1,2,1
CP046040.1,1,1
OU349845.1,3,1
LR890245.1,1,1
WUQC01000001.1,3,1
CP040816.1,3,1
CP019681.1,2,1
CP044496.1,3,1
CP085612.1,3,1
CP058070.1,2,1
CP001859.1,2,1
CP020030.1,2,1
CP046801.1,7,1
CM002074.1,2,1
CP092639.1,3,1
CP006688.1,1,1
LR962351.1,2,1
CP040419.1,1,1
CP016226.1,2,1
CP071955.1,2,1
CP000653.1,2,1
CP033191.1,1,1
CP022689.1,2,1
AP022161.1,3,1
CP006818.1,3,1
CP059958.1,3,1
LT571437.1,2,1
CP082272.1,2,1
CP064128.1,3,1
AL111168.1,1,1
CP019946.1,1,1
CP057270.1,3,1
CP020560.1,4,1
CP046380.1,4,1
CP085550.1,2,1
CP027189.1,2,1
CP016007.1,2,1
CP042899.1,2,1
CP016592.1,1,1
CP081502.1,2,1
CP027544.1,3,1
CP034162.1,1,1
CP056199.1,2,1
CP020774.1,1,1
CP057957.1,2,1
CP071382.1,1,1
CP086003.1,3,1
CP002580.1,3,1
AP024614.1,1,1
CP017768.1,1,1
CP048873.1,3,1
CP021264.1,1,1
CP085637.1,3,1
CP017863.1,1,1
CP041858.1,1,1
CP053087.1,3,1
CP067777.1,2,1
CP066885.1,1,1
CP057175.1,2,1
HG322949.1,4,1
CP032145.1,2,1
AFXJ01000001.1,1,1
CP055063.1,3,1
CP000026.1,2,1
CP000967.2,1,1
CP015029.1,1,1
CP032215.1,1,1
CP063773.1,2,1
CP051310.1,3,1
CP012125.1,2,1
CP088036.1,2,1
CP029927.1,1,1
CP029850.1,1,1
CP074087.1,1,1
CP038859.1,2,1
CP093407.1,2,1
CP016628.1,2,1
CP045070.1,1,1
CP051675.1,2,1
CP027445.1,2,1
LR134203.1,2,1
CP033696.1,2,1
CP008810.1,1,1
CP016211.1,2,1
CP023468.1,2,1
CP011059.1,1,1
CP041151.1,1,1
CP064786.1,2,1
CP057139.1,1,1
CP062700.1,2,1
CP039743.1,1,1
CP088067.1,2,1
CP059959.1,3,1
CP042896.1,3,1
CP064352.1,2,1
CP010067.1,2,1
CP091830.1,1,1
CP086664.1,1,1
CP019029.1,3,1
CP057906.1,2,1
CP072662.1,2,1
CP025555.1,3,1
CP091822.1,1,1
CP016813.1,2,1
CP070327.1,1,1
CP007292.2,2,1
FM179322.1,1,1
CP035119.1,3,1
CP016463.1,3,1
CP071409.1,2,1
CP017976.1,2,1
CP003942.1,4,1
CP053318.1,4,1
CP072787.1,2,1
CP083595.1,1,1
CP067345.1,3,1
CP051796.1,2,1
CP089411.1,3,1
CP001801.1,1,1
CP084580.1,1,1
CP027105.1,1,1
AP023415.1,1,1
CP009991.1,3,1
CP028199.1,3,1
CP093405.1,2,1
CP074213.1,2,1
CP010848.1,1,1
CP055973.1,3,1
CP002843.1,1,1
LT904893.1,1,1
CP054400.1,1,1
CP029749.1,1,1
CP038416.1,2,1
CP059157.1,1,1
CP009028.1,2,1
CM002112.1,2,1
CP057024.1,2,1
CP034653.1,2,1
CP031869.1,1,1
LS483457.1,2,1
CP074280.1,2,1
CP029909.1,1,1
CP044291.1,2,1
CP022467.1,3,1
CP092333.1,1,1
CP023598.1,2,1
AP024123.1,2,1
LT615375.1,2,1
CP092358.1,1,1
CP071459.1,1,1
CP085610.1,2,1
CP026766.1,1,1
CP009179.1,2,1
LR962628.1,1,1
CP012392.1,2,1
CP050862.1,4,1
CP027118.1,2,1
CP052778.1,2,1
AP012547.1,1,1
CP007332.2,2,1
CP069396.1,2,1
CP044331.1,2,1
CP007313.2,2,1
CP018620.1,4,1
CP082429.1,2,1
CP013475.1,1,1
FO681347.1,1,1
CP050325.1,2,1
CP036168.1,2,1
CP084680.1,1,1
CP016569.1,3,1
CP039437.1,3,1
CP023436.1,2,1
LS483489.1,2,1
CP074601.1,3,1
FN668943.1,10,1
CP077662.1,2,1
CP009682.1,1,1
CP090497.1,2,1
CP029908.1,1,1
CP017974.1,2,1
CP038313.1,2,1
CP085372.1,2,1
CP021848.1,2,1
CP023446.1,1,1
CP049981.1,2,1
AP022510.1,3,1
CP088734.1,2,1
CP028357.1,2,1
CP082988.1,1,1
CP075018.1,1,1
CP062241.1,2,1
CP035493.1,1,1
CP045516.1,2,1
CP039441.1,2,1
CP021380.2,1,1
CP062985.1,2,1
CP019407.1,2,1
CP025218.1,2,1
CP029001.1,1,1
AP023410.1,2,1
CP056907.1,1,1
CP007384.2,2,1
CP087586.1,3,1
CP028432.1,2,1
LR890583.1,2,1
CP089272.1,2,1
CP063660.1,1,1
CP027640.1,3,1
CP010901.1,2,1
CP065605.1,1,1
CP045724.1,2,1
CP038419.1,2,1
CP068786.1,2,1
CP018304.1,2,1
CP076527.1,2,1
CP031933.2,1,1
CP021144.1,1,1
CP022389.1,1,1
CM002102.1,2,1
CP040010.1,1,1
CP050865.1,4,1
CP043043.1,3,1
CP050267.1,1,1
CP028172.1,2,1
CP092020.1,1,1
CP060709.1,2,1
CP026364.1,2,1
CP054570.1,1,1
CP009050.1,2,1
LS483335.1,1,1
CP027705.1,1,1
CP051845.1,1,1
CP019445.1,1,1
CP090285.1,2,1
CP028176.1,2,1
CP038394.1,2,1
CP044380.1,2,1
LT629780.1,1,1
CP022611.1,2,1
CP007581.1,2,1
CP000814.1,1,1
CP052815.1,2,1
CP073589.1,3,1
CP005383.1,1,1
CP021111.1,2,1
CP023673.1,1,1
CP062729.1,2,1
LR962842.1,2,1
CP027548.1,2,1
CP041791.1,2,1
CP049343.1,3,1
CP028687.1,2,1
CP015134.1,2,1
CP014505.1,1,1
CP029696.1,2,1
CP011394.1,2,1
CP035156.1,1,1
CP052839.1,2,1
CP042162.1,2,1
CP035136.1,1,1
CP005388.1,1,1
LT905062.1,1,1
CP085975.1,1,1
CP017549.1,1,1
CP029039.1,2,1
CP047550.1,3,1
CP056329.1,1,1
CP064123.1,3,1
CP049936.1,3,1
CP012911.1,1,1
CP088081.1,1,1
CP039500.1,2,1
OU917920.1,2,1
CP064780.1,1,1
CP030939.1,2,1
CP029029.1,2,1
CP085600.1,3,1
CP017617.1,2,1
CP034664.1,1,1
CP029553.1,3,1
CP066172.1,2,1
CP040916.1,2,1
CP041796.1,2,1
CP041860.1,1,1
CP009427.1,2,1
CP032379.1,2,1
CM000789.2,2,1
CP019458.1,3,1
LT960790.1,2,1
CP041844.1,2,1
CP093391.1,2,1
CP022283.1,1,1
CP023975.1,1,1
CP026831.1,1,1
LR134153.1,2,1
CP017552.1,1,1
FR774048.1,1,1
CP047332.1,2,1
CP041821.1,1,1
CP050333.1,2,1
CP089036.1,2,1
CP013210.1,1,1
CP028620.1,2,1
AM412059.2,2,1
CP063991.1,2,1
CP038865.1,1,1
CP023626.1,2,1
CP078737.1,1,1
CP035454.1,1,1
CP085567.1,2,1
CP082496.1,3,1
CP030020.1,1,1
CP072976.1,2,1
CP065566.1,2,1
CP058833.1,2,1
CP041873.1,2,1
CP019202.1,2,1
CP059966.1,1,1
CP021736.1,2,1
AP024486.1,2,1
CP028196.1,2,1
CP050194.1,4,1
CP007776.2,1,1
AP018808.1,2,1
CP014634.1,1,1
CP021199.1,1,1
CP015023.1,2,1
CP017267.1,1,1
CP034430.1,3,1
CP042966.1,1,1
CP012868.1,2,1
CP019082.1,1,1
CP041652.2,2,1
CP009973.1,3,1
CP077745.1,1,1
CP058258.1,1,1
CP022019.1,2,1
CP052065.1,1,1
CP065380.1,1,1
CP086671.1,1,1
CP085555.1,2,1
CP049781.1,1,1
CP010525.1,2,1
CP016453.1,2,1
CP060783.1,1,1
CP057016.1,2,1
CP028112.1,2,1
CP002156.1,1,1
CP025281.1,1,1
CP027165.1,3,1
CP082723.1,2,1
CP046006.1,2,1
CM002080.1,2,1
CP051171.1,2,1
CP092061.1,2,1
CP064126.1,3,1
CP061238.1,2,1
CP033432.1,3,1
CP074598.1,3,1
CP088820.1,3,1
CP090272.1,3,1
CP057725.1,2,1
CP020520.1,2,1
CP063198.2,1,1
CP046848.1,1,1
CM002061.1,2,1
CM001227.1,4,1
CP014136.1,1,1
CP028767.1,2,1
CP050217.1,3,1
CP008921.1,1,1
CM002115.1,4,1
CP053837.1,1,1
CP053032.1,1,1
CP052829.1,2,1
CP049052.1,1,1
CP088407.1,2,1
CP007189.1,1,1
CM002106.1,2,1
CP040667.1,2,1
CP068811.1,2,1
CP068801.1,2,1
CP082384.1,3,1
CP029880.1,1,1
CP079668.1,2,1
CP020093.1,1,1
CP020468.1,1,1
CP057185.1,2,1
CP093021.1,3,1
CM002127.1,2,1
LR134526.1,1,1
CP039752.1,2,1
CP043729.1,1,1
CP085929.1,1,1
CP009247.1,2,1
CP029906.1,1,1
CP028261.1,1,1
CP064108.1,3,1
CP024725.1,1,1
CP011386.1,1,1
CP024619.1,3,1
CP025570.1,2,1
CP023192.1,2,1
CP062746.1,2,1
CP021909.1,3,1
LR881940.1,3,1
CP017031.1,1,1
CP039834.1,2,1
AP025214.2,2,1
CP075050.1,2,1
OU917921.1,1,1
CM007646.1,1,1
CP060880.1,2,1
CP006591.1,2,1
CP028334.1,1,1
CP020735.1,1,1
CP026721.1,2,1
CP041989.1,2,1
CP083409.1,1,1
CP055976.1,2,1
CP090860.1,2,1
CP004391.1,3,1
CP071130.1,4,1
CP011292.1,1,1
CP014963.1,1,1
CP052434.1,2,1
CP044007.1,1,1
CP009092.1,2,1
CP064118.1,3,1
CP007573.1,1,1
CP075895.1,1,1
CP041843.1,2,1
CP040107.1,2,1
CP039463.1,2,1
CP086624.1,2,1
CP007230.1,2,1
CP075035.1,2,1
CP001230.1,4,1
CP027593.1,2,1
CP019682.1,1,1
CP066539.1,1,1
CP079624.1,2,1
CP026856.1,1,1
CP003787.1,1,1
CP086625.1,2,1
CP025639.1,2,1
CP085608.1,3,1
CP034773.1,2,1
CP017497.1,1,1
CP045547.1,7,1
CP046308.1,2,1
CP072653.1,2,1
AL157959.1,1,1
CP074322.1,2,1
CP038414.1,2,1
CP055022.1,3,1
CP041838.1,2,1
CP030331.1,2,1
CP025273.1,2,1
CP053797.1,1,1
CP037955.1,2,1
CP007249.2,2,1
CP026342.1,2,1
OU342919.1,3,1
CP085817.1,2,1
CP018087.1,1,1
CP027286.1,2,1
CP056584.1,2,1
CP088649.1,3,1
CP027232.1,1,1
CP021772.1,1,1
CP051744.1,2,1
CP072341.1,1,1
CP052224.1,1,1
CP007360.2,2,1
CP017977.1,2,1
CP016883.1,1,1
CP027307.1,2,1
CP019288.1,1,1
CP007407.2,2,1
CP088048.1,2,1
CP064916.1,3,1
CP088512.1,3,1
CP016000.1,1,1
CP066014.1,1,1
CP028393.1,2,1
CP065613.1,2,1
OU917922.1,1,1
CP081782.1,3,1
CP074264.1,2,1
CP010334.1,3,1
LR962611.1,1,1
CP041532.1,2,1
CP061914.1,2,1
CP003709.1,3,1
CP054790.1,2,1
CP034808.1,2,1
CP022120.1,2,1
CP028529.1,7,1
CP072853.1,1,1
CP081724.1,3,1
CP039457.1,2,1
CP091164.1,3,1
CP010240.1,2,1
LR026983.1,3,1
CP007192.1,1,1
CP083158.1,1,1
CP013720.1,3,1
CP082871.1,1,1
LR962771.1,2,1
CP024614.1,1,1
CP063085.1,1,1
LT604998.1,1,1
CP039591.1,2,1
CP040106.1,1,1
CP032521.1,2,1
CP069450.1,1,1
CP041628.1,2,1
CP045914.1,2,1
CP003488.1,4,1
CP033092.2,2,1
CP038321.1,2,1
CP016987.1,1,1
CP065639.1,3,1
CP063518.1,2,1
LR698972.1,1,1
OU532558.1,1,1
CP007275.1,2,1
CP046590.1,1,1
CP090126.1,2,1
CP018044.1,1,1
CP021708.1,2,1
AP023391.1,1,1
CP015560.1,2,1
CP091159.1,2,1
CP056441.1,3,1
CP007324.2,2,1
CP041806.1,2,1
CP088473.1,2,1
CP003421.4,2,1
CP012717.1,1,1
CP017723.1,2,1
CP031854.1,1,1
CP089021.1,2,1
CP082330.1,3,1
CP056185.1,1,1
CP083183.1,1,1
CP074324.1,2,1
AP022826.1,1,1
CP061777.1,4,1
CP002903.1,2,1
CP077426.1,1,1
CP018002.1,1,1
CP009159.1,1,1
CP059374.1,1,1
CP035437.1,1,1
CP026704.1,4,1
LR890569.1,2,1
CP002729.1,2,1
CP001642.1,1,1
CP023640.1,2,1
CP079164.1,2,1
CP037827.1,8,1
CP029907.1,1,1
CP017970.1,2,1
CP062758.1,2,1
CP032194.1,3,1
CP007438.2,2,1
CM002130.1,1,1
CP054406.1,1,1
CP059365.1,1,1
CP093226.1,2,1
CP057432.1,2,1
CP025020.1,2,1
CP028311.1,3,1
CP027205.2,2,1
CP013670.1,1,1
CP014214.1,1,1
CP089927.1,2,1
AP018824.1,3,1
CP065320.1,3,1
LT673656.1,3,1
AP024940.1,1,1
CP032816.1,2,1
CP039489.1,2,1
CP084031.1,2,1
CP082370.1,2,1
CP001846.1,2,1
CP069164.1,3,1
CP091300.1,2,1
CP002915.1,1,1
CP089001.1,1,1
LT607756.1,3,1
CP012216.1,1,1
CP025599.1,2,1
CP006909.1,2,1
OU917987.1,2,1
CP009706.1,3,1
CP060203.1,1,1
CP078142.1,1,1
CP082543.1,3,1
CP007393.1,2,1
CP049875.1,2,1
CP039742.1,2,1
CP081493.1,2,1
CP031238.1,1,1
CP017085.1,2,1
CP057882.1,2,1
CP023285.1,2,1
CP035312.1,3,1
CP033920.1,1,1
LR962626.1,2,1
AP018558.1,1,1
CP029864.1,1,1
BA000030.4,3,1
CP032464.1,1,1
CP037978.1,1,1
CP061404.1,2,1
CP072196.1,1,1
CP063684.2,2,1
CP083646.1,1,1
CP038376.1,2,1
CP090184.1,1,1
CP088668.1,2,1
CP066073.1,2,1
CP091797.1,1,1
CP049801.1,1,1
CP092815.1,3,1
CP050115.1,1,1
LS483404.1,1,1
CP016561.1,3,1
CP029036.1,3,1
LR778149.1,2,1
CP033372.1,1,1
CP052823.1,2,1
CP022523.1,3,1
CP074263.1,2,1
CP083376.1,1,1
CP001698.1,1,1
CM000854.1,1,1
AL590842.1,3,1
CP074207.1,3,1
CP006804.1,1,1
CP074076.1,1,1
FR821777.2,1,1
CP025612.1,1,1
CP018770.2,2,1
CP085562.1,2,1
CP002106.1,1,1
CP026351.1,2,1
CP072630.1,3,1
CP031968.1,2,1
CP057176.1,3,1
LR590463.1,4,1
CP080513.1,2,1
LR134238.1,1,1
CP017513.1,1,1
CP054191.1,2,1
CP062004.2,2,1
CP053912.1,1,1
AP019861.1,4,1
CP039478.1,2,1
CP025606.1,2,1
CP042303.1,1,1
CP007374.2,2,1
CP045804.1,1,1
CP001841.1,2,1
CP017622.1,1,1
CP033201.1,1,1
CP003040.1,1,1
CP028849.1,3,1
CP016614.1,1,1
CP031742.1,8,1
CM002068.1,2,1
LR778140.1,2,1
LR698971.1,1,1
CP085976.1,1,1
CP068056.1,1,1
CP007416.2,2,1
LR698970.1,1,1
CP026656.1,2,1
CP024859.1,2,1
CP051346.1,2,1
CP033187.3,2,1
CP042946.1,2,1
CP058714.1,1,1
CP035882.1,4,1
CP029897.1,1,1
CP004050.1,1,1
CP057812.1,2,1
CP018254.1,2,1
CP057713.1,2,1
CP065619.1,3,1
LR778174.1,1,1
CP029152.1,5,1
CP060703.1,3,1
CP065014.1,1,1
LR134515.1,1,1
CP015039.1,1,1
CP055675.1,2,1
CP055130.1,5,1
HG004426.1,1,1
CP048796.1,4,1
CP061239.1,5,1
CP082515.1,3,1
CP029919.1,1,1
AP020310.1,1,1
CP082962.1,1,1
CP045696.1,2,1
CP074305.1,2,1
CP065999.1,1,1
CP032444.1,2,1
CM002883.1,2,1
CP034233.1,2,1
CP083630.1,1,1
CP009907.1,2,1
CP025859.1,3,1
CP059953.1,2,1
AP014577.1,2,1
CP047127.1,2,1
AP024126.1,2,1
LS483490.1,2,1
CP063816.1,3,1
CP026202.1,3,1
AP024930.1,3,1
CP023603.1,2,1
CP039445.1,2,1
CP069514.1,1,1
AP022049.1,2,1
CP015435.1,10,1
CP077242.1,3,1
CP021106.3,1,1
CP018121.1,2,1
CP041864.1,3,1
CP061071.1,1,1
LS483419.1,2,1
CP002991.1,3,1
CP022657.1,6,1
CP071027.1,1,1
CP058866.1,2,1
CP031318.1,1,1
LT960777.1,1,1
CP047271.1,1,1
CP085958.1,1,1
CP048928.1,1,1
CP081736.1,3,1
CP007337.2,2,1
AP023055.1,2,1
CP092301.1,2,1
CP045465.1,2,1
CP054861.1,1,1
CP023587.1,2,1
LR134525.1,1,1
CP045949.1,3,1
CP074339.1,2,1
AP012333.1,1,1
CP061941.1,1,1
CP042481.1,1,1
CP047548.1,3,1
CP011120.1,1,1
CP092705.1,2,1
CP010125.1,3,1
CP038309.1,2,1
CP018760.1,1,1
HG916765.1,3,1
CP028763.1,2,1
LN515531.1,1,1
CP058995.1,2,1
CP012029.1,2,1
CP076254.1,1,1
CP000609.1,1,1
CP041999.1,1,1
CP024733.1,1,1
CP078572.1,3,1
CP046328.1,1,1
CM001437.1,1,1
CP026343.1,2,1
CP015436.1,11,1
CP091157.1,2,1
CP003345.1,3,1
CP007035.1,1,1
CP017518.1,1,1
CP031325.1,1,1
CP063736.1,2,1
CP028716.1,2,1
CR628336.1,1,1
CP009199.1,2,1
LR890562.1,1,1
CP008966.1,2,1
CP014348.1,2,1
LR134221.1,3,1
CP007325.2,2,1
CP048107.1,3,1
CP014705.1,1,1
CP037945.1,2,1
CP024855.1,2,1
CP037867.1,1,1
CP028399.1,2,1
CP019301.1,1,1
CP007166.1,1,1
CP015308.1,1,1
CP007356.2,2,1
CP062761.1,2,1
CP051219.1,3,1
LS992166.1,3,1
CP074649.1,2,1
CP016839.1,1,1
CP058574.1,3,1
CP007346.2,2,1
CP019903.1,2,1
CP007367.2,2,1
AP018272.1,2,1
CP081860.1,3,1
CP070890.1,1,1
CP006943.1,2,1
CM002105.1,2,1
CP000382.1,3,1
CR628337.1,2,1
CP034784.1,3,1
LM995446.1,2,1
CP005986.1,2,1
CP029940.1,1,1
CP049240.1,1,1
AP012210.1,1,1
CP064936.1,1,1
LR698986.1,4,1
CP043670.1,4,1
CP052835.1,2,1
CP065970.1,2,1
CP040411.1,1,1
CM002057.1,2,1
LN555523.1,1,1
CP084893.1,2,1
AP024154.1,2,1
AP024560.1,2,1
CP056883.1,2,1
CP018778.1,2,1
CP059097.1,1,1
CP017777.1,2,1
CP068784.1,2,1
CP084318.1,1,1
CP009836.1,3,1
AP014642.1,1,1
CP031706.1,2,1
CP051806.1,2,1
CP041862.1,2,1
CM001471.1,1,1
CP074658.1,2,1
CP033583.1,2,1
CP084103.1,1,1
CP050208.1,3,1
CP083880.1,2,1
CP057516.1,2,1
CP057487.1,2,1
AP023288.1,3,1
CP008929.1,2,1
CP031477.1,1,1
CP010855.1,1,1
CP071954.1,2,1
LS483347.1,1,1
CP017498.1,1,1
CP032222.1,1,1
AP024135.1,2,1
CP060002.1,2,1
CP003149.1,3,1
LR134275.1,1,1
LR890288.1,2,1
CP062939.1,3,1
CP041405.1,6,1
CP047484.1,1,1
CP056150.1,2,1
CP058207.1,2,1
CP090133.1,2,1
AP018326.1,3,1
CP015408.2,1,1
AP018205.1,3,1
CP010119.1,2,1
CP075041.1,2,1
CP015195.1,1,1
CP037423.1,1,1
CP066277.1,2,1
LT615372.1,2,1
CP088786.1,2,1
CP029339.1,8,1
CP072197.1,2,1
CP015025.1,1,1
CP013702.1,3,1
CP029936.1,1,1
CP046884.1,1,1
CP057031.1,2,1
CP046291.1,2,1
CP071578.1,1,1
CP072783.1,5,1
CP060388.1,1,1
CP017934.1,1,1
CP057615.1,2,1
CM002071.1,1,1
CP007387.2,2,1
CP055251.1,2,1
CP072331.1,1,1
CP042982.1,2,1
CP065572.1,2,1
CP007326.2,2,1
CP086623.1,2,1
CP003836.1,3,1
CP068808.1,2,1
CP003390.3,1,1
CP077693.1,2,1
CP038342.1,2,1
CP003254.1,1,1
CP029868.1,1,1
CP089031.1,2,1
CP027394.1,2,1
CP007181.1,1,1
CP064103.1,3,1
CP017593.1,1,1
CP042578.1,3,1
CP074623.1,3,1
CP074242.1,2,1
CP053917.1,2,1
CP062901.1,2,1
CP035498.1,2,1
CP045719.1,1,1
CP045969.1,2,1
CP023189.1,2,1
CP083530.1,3,1
CP029644.1,1,1
CP019189.1,2,1
CP015283.1,1,1
CP061768.1,1,1
LN831303.1,4,1
CP015831.1,1,1
CP028617.1,2,1
LT907931.1,1,1
CP029904.1,1,1
AP022003.1,2,1
CP011124.1,2,1
CP038351.1,2,1
CP046251.1,1,1
CP015398.1,3,1
CP068459.1,1,1
LS483408.1,1,1
CP067862.1,2,1
CP041833.1,2,1
CP048008.1,1,1
CP020381.2,2,1
CP009559.1,2,1
CP014771.1,1,1
CP007253.1,2,1
CP059956.1,1,1
CP048814.1,4,1
CP075372.1,3,1
CP002568.1,1,1
CP040646.1,2,1
CP088374.1,2,1
CP074302.1,3,1
CM001153.1,1,1
CP047480.1,1,1
CP085748.1,3,1
CP031347.1,2,1
CP073710.1,1,1
CP003662.1,2,1
CP061337.1,3,1
CP083461.1,1,1
BX936398.1,2,1
CP046404.1,2,1
CP082870.1,1,1
CP007522.1,2,1
CP070227.1,2,1
CP011134.1,2,1
CP012713.1,1,1
CP088028.1,2,1
OU916521.1,1,1
CP068108.1,1,1
CP072827.1,4,1
AP019750.1,1,1
CP043563.1,2,1
CP031464.1,1,1
CP027221.1,2,1
CP080281.1,3,1
CP028674.1,2,1
CP015080.1,2,1
CP088060.1,2,1
CP016517.1,3,1
CP074337.1,2,1
CP029349.1,1,1
CP031898.1,2,1
CP024165.1,2,1
CP059999.1,2,1
CP031970.1,1,1
CP035007.1,1,1
CP027666.1,1,1
CP042169.1,2,1
CP032099.1,2,1
CP034315.1,1,1
CP038849.1,3,1
CP058072.1,2,1
LR215981.1,1,1
CP020082.1,1,1
CP022782.1,2,1
AP008229.1,1,1
CP028410.1,2,1
CP019722.1,1,1
CP007064.1,1,1
CP060834.1,2,1
CP083623.1,2,1
CP070077.1,2,1
CP037989.1,1,1
CP054257.1,1,1
CP033709.1,2,1
CP035107.1,1,1
CP034082.1,2,1
CP018836.1,2,1
CP025572.1,1,1
CP000513.1,1,1
LR961996.1,2,1
CP071690.1,2,1
CP055186.1,2,1
CP085558.1,2,1
CP058342.1,2,1
CP017860.1,1,1
CP032387.1,1,1
CP003808.1,2,1
CP009089.1,2,1
CP052767.1,1,1
CP023608.1,2,1
CM001843.1,2,1
CP003109.1,2,1
CP040063.1,2,1
CP087563.1,1,1
CP043739.1,3,1
AP024582.1,2,1
CP068469.1,1,1
CP027530.1,1,1
CP067556.1,1,1
CP084032.1,2,1
CP059439.1,1,1
OU015325.1,3,1
CP021392.1,2,1
CP025554.1,2,1
CP021770.1,1,1
CP006792.1,3,1
CP020464.1,1,1
CP019750.1,1,1
CP029137.1,2,1
CM002069.1,2,1
CP085807.1,1,1
CP058083.1,2,1
CP028409.1,2,1
CP003244.1,3,1
CP002455.1,1,1
CP043946.1,2,1
CP022796.1,1,1
LT618781.1,3,1
CP028106.1,1,1
CP082538.1,2,1
CP000891.1,1,1
CP050206.1,4,1
CP042597.1,1,1
CP004085.1,1,1
CP043995.1,2,1
CP061122.1,3,1
CP047164.1,1,1
CP001939.1,1,1
CP073013.1,1,1
CP051342.1,2,1
CP074231.1,2,1
CP063779.1,1,1
CP084852.1,2,1
CP017510.1,1,1
CP015821.1,5,1
CP055302.1,1,1
LT670843.1,1,1
CP009531.1,2,1
CP026850.1,3,1
LR961999.1,2,1
CP016087.1,3,1
CP041070.1,1,1
CP051366.1,2,1
LT904852.1,1,1
CP041823.1,2,1
CP014657.1,2,1
CP038601.1,3,1
CP003237.2,5,1
LR594672.1,1,1
CP000544.1,2,1
CP057911.1,2,1
CP023778.1,3,1
CP017492.1,1,1
CP074665.1,2,1
CP087570.1,2,1
CP051841.1,1,1
CP016794.1,1,1
CP003416.1,3,1
LR777867.1,1,1
CP071094.1,2,1
CP023371.1,2,1
CR555307.1,2,1
CP058826.1,3,1
CP062795.1,2,1
CP035267.1,1,1
CP036438.1,2,1
CP075120.1,2,1
CP017249.1,2,1
CP040379.1,2,1
CP057987.1,2,1
CP054000.1,1,1
CP056642.1,2,1
CP007341.2,2,1
CP041699.1,2,1
CP015418.1,1,1
CP023005.1,1,1
CP069797.1,1,1
CP040090.1,2,1
CP027405.1,1,1
LS483427.1,1,1
CP068807.1,2,1
CP073360.1,3,1
CP015883.1,2,1
CP088348.1,2,1
CP081684.1,3,1
LR130552.1,3,1
CP084654.1,2,1
LR130562.1,2,1
CP063930.1,2,1
LS483306.1,1,1
CP025938.1,1,1
LR962680.1,2,1
LR962063.1,2,1
CP003077.2,2,1
AE017220.1,2,1
CP043869.1,1,1
CP014866.1,3,1
CP029894.1,1,1
CP059474.1,2,1
CP061361.1,3,1
CP023819.1,1,1
CP028596.1,2,1
CP026359.1,2,1
CP025299.1,1,1
CP009997.1,2,1
CP071575.1,1,1
CP064058.1,1,1
CP046653.1,6,1
CP015030.1,1,1
CP028668.1,2,1
CP076237.1,2,1
CP031609.1,3,1
CP038145.1,1,1
CP011564.1,1,1
CP041857.1,1,1
CP045145.1,3,1
CP025221.1,2,1
CP003276.1,8,1
CP041725.1,1,1
CP001959.1,1,1
CP026051.1,2,1
CP083202.1,1,1
CP015772.1,1,1
CP083385.1,2,1
CP007302.2,2,1
AP018722.1,2,1
CP052280.1,2,1
CP043015.1,2,1
CP044077.1,3,1
AP022869.1,1,1
CP093411.1,2,1
OU916936.1,1,1
CP040617.1,1,1
CP085609.1,2,1
CP065991.1,2,1
CP085050.1,1,1
CP023197.1,2,1
CP008880.1,1,1
CP034358.1,1,1
CP031321.1,2,1
CP042808.1,1,1
CP044145.1,2,1
CP007147.1,4,1
CP077379.1,2,1
AP021890.1,3,1
LT853880.1,2,1
CP017525.1,1,1
CP000140.1,1,1
CP050026.1,2,1
CP031334.1,1,1
CP006907.1,5,1
CP057109.1,2,1
CP007421.2,2,1
CP046938.1,1,1
CP043222.1,2,1
CP064316.1,1,1
CM002099.1,2,1
CP044184.1,2,1
CP012675.1,1,1
CP045453.2,3,1
CP013991.1,1,1
CP000155.1,2,1
CP045178.1,1,1
LR778134.1,2,1
CP092734.1,7,1
CP058306.1,1,1
LT670847.1,2,1
AM942444.1,1,1
CP039140.1,2,1
OW052573.1,2,1
CP028703.1,2,1
CP061032.1,1,1
CP014270.1,2,1
CP001071.1,2,1
CP026612.1,2,1
CP005995.1,3,1
AP022107.1,2,1
CP047531.1,3,1
CP002883.1,1,1
LT907844.1,1,1
FP565575.1,1,1
LR962825.1,2,1
CP039499.1,2,1
CP049811.1,1,1
LR962049.1,2,1
CP016872.1,1,1
CP015106.1,4,1
CP013029.1,2,1
CP016654.1,1,1
CP041211.1,2,1
CP023011.2,2,1
CP028858.1,2,1
CP021535.1,2,1
CP079105.1,3,1
CP089790.1,2,1
CP087124.1,1,1
CP017541.1,1,1
CP029344.1,1,1
CP057234.1,3,1
CP053642.1,2,1
CP031546.1,1,1
CP011267.1,7,1
CP006851.1,1,1
CP020566.1,3,1
LR962200.1,1,1
CP027555.1,2,1
CP022123.1,2,1
CP054665.1,2,1
LS483470.1,2,1
CP091333.1,1,1
CP019410.1,2,1
